Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
2,28-09-16 9:27,28-09-16 9:57,39.831089,-75.089073,39.831089,-75.089073,0,Left lane blocked due to accident on NJ-41 Hurffville Rd both ways at NJ-42.,nan,Hurffville Rd,R,Woodbury,Gloucester,NJ,8096,US,US/Eastern,KPHL,28-09-16 9:54,66,nan,81,30.06,7,ENE,10.4,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,25-03-20 16:04,25-03-20 17:24,39.29958,-76.59095,39.29958,-76.59095,0,At E Madison St - Accident.,1894,E Madison St,L,Baltimore,Baltimore City,MD,21205,US,US/Eastern,KDMH,25-03-20 15:54,49,nan,80,29.94,nan,nan,nan,0,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,11-06-20 15:46,11-06-20 16:19,46.92363,-122.94619,46.92363,-122.94619,0,At WA-121/Exit 95 - Accident. Right lane blocked.,nan,113th Ave SW,R,Olympia,Thurston,WA,98512,US,US/Pacific,KOLM,11-06-20 15:54,72,72,46,29.83,10,NNE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-11-16 8:47,09-11-16 9:17,33.812988,-84.366623,nan,nan,0.01,Accident on GA-13 Buford Hwy at Piedmont Rd.,nan,Piedmont Rd NE,R,Atlanta,Fulton,GA,30324,US,US/Eastern,KPDK,09-11-16 8:53,57,nan,51,30.12,10,NW,10.4,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,25-09-17 8:31,25-09-17 9:01,41.74984,-88.063972,41.74984,-88.063972,0,Accident on IL-53 Lincoln Ave at 75th St.,nan,Route 53,R,Woodridge,DuPage,IL,60517,US,US/Central,KLOT,25-09-17 8:35,70.7,nan,68,30.03,10,SSE,6.9,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,22-04-16 9:08,22-04-16 15:08,37.14435,-121.98468,37.14623,-121.98619,0.154,At Summit Rd - Accident.,nan,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,22-04-16 9:11,57,nan,89,29.86,7,SE,9.2,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,16-03-17 8:24,16-03-17 14:24,36.83947,-76.28672,36.84157,-76.28612,0.149,At Berkley Brg - Accident.,nan,I-264 E,R,Norfolk,Norfolk,VA,23523,US,US/Eastern,KORF,16-03-17 8:51,33.1,27.7,46,30.24,10,Variable,5.8,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,16-12-20 2:12,16-12-20 4:09,30.158747,-81.550623,30.169667,-81.556263,0.826,Incident on I-95 NB near I-295 Drive with caution.,nan,I-95 N,R,Jacksonville,Duval,FL,32258,US,US/Eastern,KNIP,16-12-20 1:53,52,52,80,29.99,10,NE,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,20-03-20 13:02,20-03-20 13:47,42.82653,-86.0938,42.82653,-86.0938,0,At Riley St - Accident.,nan,Riley St,R,Holland,Ottawa,MI,49424,US,US/Eastern,KBIV,20-03-20 13:09,38,29,76,29.38,10,NNW,17,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,29-12-20 3:17,29-12-20 5:37,33.941196,-118.096732,33.940977,-118.096847,0.017,Incident on I-605 SB near I-5 Drive with caution.,nan,I-605 S,R,Downey,Los Angeles,CA,90241,US,US/Pacific,KLGB,29-12-20 2:53,44,41,89,29.93,10,WNW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,21-09-20 14:42,21-09-20 16:39,38.939857,-121.096508,38.938468,-121.096042,0.099,Incident on CA-49 SB near WILLOW CREEK DR Road closed. Take alternate route.,2771,Grass Valley Hwy,R,Auburn,Placer,CA,95603-2542,US,US/Pacific,KAUN,21-09-20 14:35,86,86,22,28.31,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,12-06-18 9:18,12-06-18 15:18,41.15161,-74.02618,41.15011,-74.02558,0.108,At New Hempstead Rd/Exit 11 - Accident.,nan,Palisades Interstate Pkwy S,R,New City,Rockland,NY,10956,US,US/Eastern,KHPN,12-06-18 8:56,63,nan,50,30.25,10,Variable,6.9,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,10-01-17 7:01,10-01-17 13:01,41.910853,-87.965798,41.909339,-87.965449,0.106,At IL-64/North Ave - Accident.,nan,Robert Kingery Hwy,R,Addison,DuPage,IL,60101,US,US/Central,KORD,10-01-17 6:51,37.9,27.1,83,29.66,10,South,23,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
3,26-07-18 16:08,26-07-18 16:37,37.5872,-77.471344,37.5872,-77.471344,0,Delays left hand shoulder closed and left lane closed due to accident on I-95 Southbound at Exit 79 I-64.,nan,I-64 W,R,Richmond,Richmond City,VA,23227,US,US/Eastern,KOFP,26-07-18 15:54,88,nan,53,29.94,10,Variable,4.6,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,07-08-18 13:38,07-08-18 17:38,45.75907,-122.8782,45.758414,-122.87814,0.045,At SW Old Portland - Accident.,52601,Columbia River Hwy,L,Scappoose,Columbia,OR,97056-3118,US,US/Pacific,KSPB,07-08-18 13:53,89.1,nan,32,29.9,10,North,12.7,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,11-10-17 9:29,11-10-17 10:14,35.80146,-78.583961,35.80146,-78.583961,0,Accident on Lake Woodard Dr at Terminal Dr.,3338,Lake Woodard Dr,R,Raleigh,Wake,NC,27604-3854,US,US/Eastern,KRDU,11-10-17 9:51,77,nan,90,30.06,10,WSW,8.1,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,20-11-20 11:01,20-11-20 12:00,32.791821,-80.036491,32.791821,-80.036491,0,Accident on Ashley Town Center Dr at Citadel Haven Dr.,600,Citadel Haven Dr,R,Charleston,Charleston,SC,29414-5642,US,US/Eastern,KCHS,20-11-20 10:56,68,68,65,30.46,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,31-10-20 9:20,31-10-20 10:29,32.466335,-86.450859,32.466335,-86.450859,0,Lane blocked due to accident on US-31 Memorial Dr both ways at AL-14 Fairview Ave.,nan,Fairview Ave,R,Prattville,Autauga,AL,36067,US,US/Central,KMXF,31-10-20 8:56,55,55,nan,30.09,9,E,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,14-06-17 16:06,14-06-17 22:06,29.44721,-98.63498,29.442428,-98.638931,0.407,At Military Dr/Exit 9 - Accident.,nan,TX-16 S,R,San Antonio,Bexar,TX,78245,US,US/Central,KSKF,14-06-17 15:58,94.1,nan,42,29.87,10,South,18.4,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,19-10-20 23:16,20-10-20 0:59,40.947214,-73.850516,40.935624,-73.836466,1.086,Incident on SPRAIN BROOK STATE PKWY SB near BRONX RIVER PKWY Right shoulder closed.,nan,Sprain Brook Pkwy S,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,19-10-20 22:56,54,54,93,29.81,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,09-12-19 5:27,09-12-19 6:26,38.875412,-77.383354,38.875412,-77.383354,0,Slow traffic and right lane blocked due to accident on VA-286 Fairfax County Pkwy Northbound at US-50 Lee Jackson Memorial Hwy.,nan,Fairfax County Pkwy,R,Fairfax,Fairfax County,VA,22033,US,US/Eastern,KIAD,09-12-19 5:52,37,37,89,29.78,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,19-08-18 12:23,19-08-18 13:07,41.890663,-91.670761,nan,nan,4.769999981,Left lane blocked due to accident on I-380 Northbound from Exit 10 County Hwy-F12 120th St to Exit 13 County Hwy-E70 Wright Brothers Blvd.,nan,IA-27 N,R,Cedar Rapids,Linn,IA,52404,US,US/Central,KCID,19-08-18 12:52,80.1,nan,69,29.94,10,SE,9.2,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,22-09-18 11:48,22-09-18 12:17,33.859325,-118.290604,33.859325,-118.290604,0,Accident on I-405 Southbound at Exit 37B Vermont Ave.,nan,San Diego Fwy S,R,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,22-09-18 11:53,73.9,nan,66,29.95,10,West,8.1,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,03-08-17 11:37,03-08-17 17:37,30.44874,-87.21903,30.45804,-87.22442,0.718,At Fairfield Dr/Exit 4 - Accident.,nan,I-110 S,R,Pensacola,Escambia,FL,32503,US,US/Central,KPNS,03-08-17 11:53,77,nan,76,30.09,10,NNE,5.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,19-09-17 13:39,19-09-17 14:09,37.699116,-122.066238,37.699116,-122.066238,0,Accident on Omega Ave at Fern Way.,19998,Fern Way,L,Castro Valley,Alameda,CA,94546-4513,US,US/Pacific,KHWD,19-09-17 13:54,71.1,nan,44,30.03,10,West,13.8,nan,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,30-10-18 16:52,30-10-18 17:22,32.70009,-117.12068,32.70395,-117.12061,0.267,At Ocean View Blvd - Accident.,nan,CA-15 N,R,San Diego,San Diego,CA,92113,US,US/Pacific,KSAN,30-10-18 16:51,69.1,nan,63,29.89,10,WNW,8.1,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,05-05-18 15:43,05-05-18 16:12,30.476563,-91.112686,30.476563,-91.112686,0,Accident on US-61 Airline Hwy at LA-37 Greenwell Springs Rd.,nan,Greenwell Springs Rd,R,Baton Rouge,East Baton Rouge,LA,70814,US,US/Central,KBTR,05-05-18 15:53,75,nan,71,30.02,10,NNW,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,01-11-16 15:46,01-11-16 21:46,38.17772,-85.71934,38.18174,-85.72161,0.304,At KY-61/Grade Lane/Exit 130 - Accident.,nan,Dr Martin Luther King Jr Expy N,R,Louisville,Jefferson,KY,40213,US,US/Eastern,KSDF,01-11-16 15:56,84.9,nan,31,30.05,10,SSW,17.3,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,31-12-19 17:55,31-12-19 18:25,42.533939,-70.950302,42.533939,-70.950302,0,Accident on MA-128 at Exit 26 Lowell St.,nan,MA-128 N,R,Peabody,Essex,MA,1960,US,US/Eastern,KBVY,31-12-19 17:53,35,31,89,29.43,4,W,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
1,12-05-20 18:50,12-05-20 19:55,36.18917,-86.82346,36.18917,-86.82346,0,At Clarksville Pike/Metrocenter Blvd - Accident.,nan,Clarksville Pike,R,Nashville,Davidson,TN,37208,US,US/Central,KBNA,12-05-20 18:53,58,58,62,29.57,10,E,5,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,01-02-20 13:06,01-02-20 13:58,37.470325,-119.950842,37.470325,-119.950842,0,At Ben Hur Rd - Accident.,4780,State Highway 49 S,R,Mariposa,Mariposa,CA,95338-9264,US,US/Pacific,KMCE,01-02-20 12:53,63,63,63,30.11,6,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
4,23-12-16 10:45,23-12-16 16:45,44.049308,-116.977007,44.05224,-116.98076,0.275,Closed at US-30-BR/OR-201/Exit 374 - Road closed due to accident.,nan,Old Oregon Trl,R,Ontario,Malheur,OR,97914,US,US/Mountain,KONO,23-12-16 10:43,19,13.9,85,29.91,0.2,North,3.5,0.04,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,29-08-19 12:37,29-08-19 14:00,40.301988,-109.908711,40.30192,-109.901718,0.369,At 5750 E - Accident. Right lane closed.,4794,E Highway 40,L,Roosevelt,Uintah,UT,84066,US,US/Mountain,KVEL,29-08-19 12:53,84,84,17,24.86,10,SE,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,04-06-20 15:21,04-06-20 15:51,37.53381,-77.50778,37.53743,-77.52912,1.196,Between VA-161/Westover Hills Blvd and VA-150/Chippenham Pkwy - Accident.,nan,Forest Hill Ave,R,Richmond,Richmond City,VA,23225,US,US/Eastern,KFCI,04-06-20 14:56,92,92,47,29.64,10,SSW,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,14-02-19 17:10,14-02-19 17:39,40.770433,-73.917169,40.770433,-73.917169,0,At 31st St/Hoyt Ave/Exit 3 - Accident. Right lane blocked.,nan,Robert F Kennedy Brg W,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,14-02-19 16:51,45,39.7,33,30.04,10,SW,10.4,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,29-03-18 7:54,29-03-18 13:54,37.31669,-121.94813,37.31731,-121.93597,0.67,At I-880/CA-17 - Accident. Right lane blocked.,nan,I-280 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,29-03-18 7:53,55.4,nan,72,30.11,10,SSE,4.6,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,18-11-20 12:33,18-11-20 14:52,34.151226,-118.803073,34.150426,-118.808203,0.298,WB 101 JEO LINDERO CANYON. VV: GRY MITS ON THE RS,5551,Lindero Canyon Rd,L,Thousand Oaks,Los Angeles,CA,91362,US,US/Pacific,KCMA,18-11-20 12:16,68,68,56,30.01,10,WSW,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,18:27.0,57:43.0,27.733541,-82.640806,27.733558,-82.639439,0.084,Incident on 39TH AVE S near 6TH ST S Drive with caution.,598,39th Ave S,L,Saint Petersburg,Pinellas,FL,33705-3916,US,US/Eastern,KSPG,11-12-20 2:53,62,62,84,30.12,10,SE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,23-07-16 13:48,23-07-16 14:48,42.568974,-83.822784,42.568974,-83.822784,0,Accident on Cypress Garden Dr at Tamiami Trl.,139,Cypress Garden Dr,R,Brighton,Livingston,MI,48114-8708,US,US/Eastern,KOZW,23-07-16 13:55,90.1,nan,34,30,10,NNW,3.5,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,31-03-20 7:17,31-03-20 8:02,42.92792,-85.68626,42.92792,-85.68626,0,At US-131 - Accident.,2001,Clyde Park Ave SW,R,Wyoming,Kent,MI,49509-1538,US,US/Eastern,KGRR,31-03-20 6:53,36,31,89,29.09,10,NNE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,14-11-20 1:48,14-11-20 3:58,33.674887,-117.8384,33.677207,-117.84415,0.367,1023: 1 PARK PLAZA IRVINE,nan,I-405 N,R,Irvine,Orange,CA,92614,US,US/Pacific,KSNA,14-11-20 1:53,55,55,83,30.03,10,E,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,11-05-20 17:22,11-05-20 18:58,44.968445,-93.25177,44.968445,-93.25177,0,Accident on I-94 Eastbound at Exits 233B 234A 234B 234C I-35W Exits 16B 17A 17B 17C.,nan,15th Ave S,R,Minneapolis,Hennepin,MN,55454,US,US/Central,KMSP,11-05-20 16:53,54,54,24,29.27,10,NNW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,07-08-20 11:18,07-08-20 12:03,35.016762,-81.960983,35.016762,-81.960983,0,Accident on SC-9 at Shoally Creek Rd.,1900,Boiling Springs Rd,L,Boiling Springs,Spartanburg,SC,29316-5125,US,US/Eastern,KSPA,07-08-20 11:15,73,73,88,29.26,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,24-12-19 17:27,24-12-19 18:26,44.827896,-93.292809,nan,nan,1.450000048,Queueing traffic due to accident on I-35W Southbound between Exit 7B Bloomington Fwy and Exits 6 7A Bloomington Fwy.,nan,I-35W S,R,Minneapolis,Hennepin,MN,55420,US,US/Central,KMSP,24-12-19 17:53,35,29,89,28.95,6,E,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,26-03-20 6:59,26-03-20 8:30,40.23866,-111.68973,40.23866,-111.68973,0,At UT-114/Center St/Exit 265 - Accident.,nan,I-15 S,R,Provo,Utah,UT,84601,US,US/Mountain,KPVU,26-03-20 6:56,33,23,92,25.26,9,NW,16,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,05-03-19 7:53,05-03-19 8:52,32.489189,-86.467331,32.489189,-86.467331,0,Accident on Martin Luther King Dr at Gardner Rd.,1219,Martin Luther King Dr,R,Prattville,Autauga,AL,36067,US,US/Central,KMXF,05-03-19 7:56,33.4,25.4,54,30.29,10,NNW,10.4,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,22-04-19 6:36,22-04-19 8:11,41.792332,-87.781807,41.792332,-87.781807,0,Accident on Archer Ave at Narragansett Ave.,6401,W Archer Ave,L,Chicago,Cook,IL,60638-2503,US,US/Central,KMDW,22-04-19 6:53,60,60,42,29.39,10,S,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,28-12-20 18:11,28-12-20 20:57,33.856097,-118.095763,33.848757,-118.093943,0.518,SOUTH ST ONR TO SB 605. DRIVER RETURNED TO VEH,nan,I-605 S,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,28-12-20 18:15,49,45,80,29.8,10,ENE,8,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
3,31-08-17 6:23,31-08-17 7:08,39.958012,-75.163071,39.958012,-75.163071,0,Slow traffic and restrictions due to accident on I-676 Westbound at Vine St / 15th St.,nan,Vine Street Expy W,R,Philadelphia,Philadelphia,PA,19102,US,US/Eastern,KPHL,31-08-17 5:54,66,nan,87,29.97,10,SW,4.6,nan,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
2,08-10-19 21:37,08-10-19 22:11,34.846269,-120.452298,34.846269,-120.452298,0,At CA-1/Cabrillo Hwy/Casmalia Rd - Accident.,nan,Orcutt Expy,R,Santa Maria,Santa Barbara,CA,93455,US,US/Pacific,KSMX,08-10-19 21:51,55,55,89,29.6,2,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,04-06-20 8:28,04-06-20 10:03,34.646118,-82.257561,34.646118,-82.257561,0,Accident on SC-55 Fairview Rd at Fairview Church Rd.,1698,Fairview Rd,L,Fountain Inn,Greenville,SC,29644-9715,US,US/Eastern,KGYH,04-06-20 8:47,73,73,94,28.96,10,WSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,09-05-16 17:27,09-05-16 18:27,33.924644,-118.209816,nan,nan,0.01,Right hand shoulder blocked due to accident on I-105 Eastbound at Exit 12 Long Beach Blvd.,nan,I-105 E,R,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,09-05-16 17:53,63,nan,63,29.94,10,WSW,11.5,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,24-11-17 18:59,25-11-17 0:59,39.695831,-86.301426,39.68098,-86.33905,2.248,At Six Points Rd/Exit 68 - Accident.,nan,I-70 W,R,Indianapolis,Marion,IN,46241,US,US/Eastern,KIND,24-11-17 18:54,52,nan,45,29.72,10,South,15,nan,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,23-06-20 15:49,23-06-20 16:20,34.22661,-118.38674,34.22684,-118.38818,0.084,At Lankershim Blvd/Exit 152 - Accident.,nan,Golden State Fwy N,R,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,23-06-20 15:53,82,82,47,29.05,10,S,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,26-03-18 7:37,26-03-18 8:21,30.202147,-97.864578,30.202147,-97.864578,0,Accident on MoPac Expy Northbound at Slaughter Ln.,nan,Mopac Expy N,R,Austin,Travis,TX,78749,US,US/Central,KATT,26-03-18 7:51,69.1,nan,87,29.86,6,Variable,6.9,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,24-01-18 6:41,24-01-18 12:41,40.73208,-73.87064,40.73109,-73.87398,0.188,At Woodhaven Blvd - Accident. Left lane blocked.,nan,Long Island Expy E,R,Elmhurst,Queens,NY,11373,US,US/Eastern,KLGA,24-01-18 6:51,44.1,36.8,49,29.85,10,WNW,16.1,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
2,05-04-16 11:58,05-04-16 17:58,34.0793,-118.28995,34.08106,-118.29335,0.229,At Vermont Ave/Exit 6A - Accident.,nan,CA-2 W,R,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,05-04-16 11:47,79,nan,29,30.07,10,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,18:00.0,31:40.0,34.01707,-118.279363,34.016997,-118.27917,0.012,OCCRD NB 110 / 39TH. I110 N / W 39th St TC OCCRD 15-50,333,W 37th St,R,Los Angeles,Los Angeles,CA,90007-4311,US,US/Pacific,KCQT,16-11-20 22:52,62,62,44,29.78,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
